,sensor14,sensor3,sensor9,sensor7,sensor11,sensor21,sensor15,sensor12,sensor4,RUL
3979,8137.34,1587.3,9060.33,552.68,47.54,23.2239,8.4218,521.65,1406.72,188
3980,8135.78,1586.41,9047.97,553.54,47.61,23.3577,8.434,521.51,1403.2,187
3981,8141.39,1587.24,9054.79,553.59,47.58,23.3285,8.4339,521.31,1415.13,186
3982,8138.41,1595.78,9055.89,553.26,47.54,23.3159,8.4592,521.41,1410.36,185
3983,8132.64,1589.15,9057.09,553.59,47.53,23.2622,8.4435,521.06,1404.24,184
3984,8141.1,1588.28,9062.12,553.11,47.46,23.233,8.4609,521.13,1406.11,183
3985,8140.52,1589.91,9053.88,553.68,47.42,23.2739,8.4438,521.76,1407.67,182
3986,8142.38,1585.19,9056.14,553.45,47.64,23.2878,8.4658,521.99,1407.01,181
3987,8140.54,1584.28,9055.32,553.74,47.61,23.4201,8.4488,521.49,1408.61,180
3988,8136.72,1595.03,9057.93,553.3,47.51,23.2591,8.4483,521.66,1409.77,179
3989,8141.42,1589.89,9066.92,553.4,47.58,23.2907,8.4164,521.67,1415.21,178
3990,8136.4,1584.64,9049.47,553.99,47.51,23.294,8.4343,521.59,1404.85,177
3991,8146.61,1592.77,9059.35,552.63,47.49,23.2305,8.4387,521.61,1410.07,176
3992,8142.79,1586.18,9062.34,553.06,47.64,23.2829,8.4483,521.63,1407.96,175
3993,8132.59,1585.89,9057.57,552.65,47.47,23.275,8.4581,521.09,1408.67,174
3994,8137.1,1588.64,9053.22,553.4,47.32,23.3002,8.455,521.81,1409.54,173
3995,8135.09,1588.38,9052.94,552.69,47.41,23.2064,8.4092,520.83,1402.1,172
3996,8140.71,1588.44,9057.17,553.7,47.43,23.2909,8.418,521.59,1411.68,171
3997,8137.34,1589.55,9057.52,552.85,47.53,23.3248,8.44,521.38,1411.22,170
3998,8135.77,1580.74,9053.85,553.95,47.51,23.4223,8.4251,521.65,1407.01,169
3999,8146.16,1584.07,9051.49,551.82,47.51,23.2613,8.4593,521.2,1404.98,168
4000,8147.16,1593.76,9062.57,553.17,47.38,23.3067,8.4577,521.54,1407.67,167
4001,8138.03,1586.15,9058.24,553.02,47.54,23.3743,8.4292,521.18,1406.39,166
4002,8138.39,1592.13,9051.34,553.28,47.38,23.302,8.4573,521.29,1404.19,165
4003,8141.09,1590.96,9056.14,553.18,47.45,23.3289,8.4021,520.96,1408.9,164
4004,8136.06,1588.94,9051.52,553.5,47.5,23.2532,8.4797,521.51,1406.93,163
4005,8137.81,1590.7,9057.53,553.74,47.62,23.2108,8.4701,521.81,1398.84,162
4006,8138.22,1594.4,9054.38,553.97,47.66,23.1704,8.4661,521.12,1402.21,161
4007,8138.45,1597.95,9053.35,553.44,47.5,23.3986,8.4571,521.42,1414.01,160
4008,8133.54,1587.91,9060.42,553.37,47.62,23.3528,8.4613,521.87,1406.72,159
4009,8138.96,1592.48,9060.13,553.62,47.53,23.3029,8.4348,521.42,1399.4,158
4010,8137.35,1589.91,9059.14,552.55,47.52,23.3197,8.4364,521.94,1410.4,157
4011,8139.68,1586.29,9060.2,552.46,47.49,23.3192,8.4145,521.75,1406.63,156
4012,8133.79,1586.81,9064.77,553.35,47.51,23.2583,8.43,521.42,1414.27,155
4013,8144.03,1589.25,9061.18,553.35,47.46,23.2943,8.4315,521.93,1413.43,154
4014,8139.33,1589.36,9059.98,553.64,47.63,23.4235,8.448,521.34,1411.33,153
4015,8136.89,1593.93,9060.64,553.48,47.55,23.2727,8.4394,521.62,1411.86,152
4016,8137.93,1596.52,9057.86,552.49,47.63,23.3133,8.4846,521.06,1402.75,151
4017,8142.83,1588.61,9060.71,553.53,47.44,23.2789,8.4453,521.36,1408.82,150
4018,8136.87,1587.6,9061.08,552.57,47.47,23.2369,8.4454,521.51,1412.57,149
4019,8139.44,1590.15,9060.7,553.18,47.42,23.4045,8.4384,521.61,1406.15,148
4020,8137.5,1592.56,9064.7,553.44,47.53,23.2796,8.4147,521.61,1410.69,147
4021,8136.92,1595.1,9063.09,553.55,47.52,23.3322,8.4409,521.16,1411.53,146
4022,8140.19,1593.79,9057.21,552.42,47.46,23.311,8.4741,521.56,1412.23,145
4023,8140.22,1594.25,9058.73,552.72,47.44,23.3096,8.4137,521.64,1408.04,144
4024,8140.43,1589.57,9054.59,552.62,47.51,23.2504,8.4123,521.41,1407.24,143
4025,8135.7,1586.33,9057.93,554.05,47.73,23.1659,8.4384,521.25,1414.36,142
4026,8141.85,1601.51,9058.76,553.41,47.62,23.2592,8.466,521.27,1409.78,141
4027,8140.89,1589.38,9067.19,553.78,47.56,23.3717,8.4072,521.88,1406.97,140
4028,8138.41,1597.01,9058.17,552.71,47.42,23.3039,8.4386,521.86,1403.4,139
4029,8143.51,1593.33,9062.9,552.9,47.59,23.3181,8.4466,521.16,1408.4,138
4030,8135.99,1590.61,9060.69,552.93,47.65,23.2089,8.4367,521.0,1408.42,137
4031,8140.95,1596.53,9062.55,553.54,47.63,23.335,8.4485,521.71,1403.14,136
4032,8137.55,1591.27,9060.61,553.43,47.42,23.2234,8.4493,521.24,1415.57,135
4033,8139.39,1592.56,9057.92,553.07,47.54,23.2563,8.4343,521.03,1405.75,134
4034,8133.74,1588.07,9058.91,553.09,47.62,23.3331,8.4615,520.88,1409.94,133
4035,8141.74,1591.15,9058.9,553.17,47.66,23.2615,8.457,521.08,1404.37,132
4036,8135.38,1594.68,9058.04,553.25,47.46,23.2814,8.446,521.75,1407.17,131
4037,8139.02,1587.03,9060.65,553.12,47.34,23.2237,8.4214,521.71,1406.89,130
4038,8145.59,1580.84,9057.16,552.45,47.66,23.3195,8.4386,521.21,1413.8,129
4039,8138.85,1589.26,9066.42,553.31,47.45,23.2713,8.4393,521.45,1413.83,128
4040,8136.64,1588.92,9062.07,552.87,47.66,23.2237,8.4372,521.11,1410.89,127
4041,8143.61,1585.96,9060.99,553.24,47.57,23.3125,8.4528,521.68,1408.45,126
4042,8141.68,1588.51,9056.66,552.52,47.45,23.2156,8.4349,521.38,1409.0,125
4043,8135.35,1584.45,9060.64,553.03,47.78,23.2607,8.4366,520.91,1410.61,124
4044,8138.37,1590.05,9053.91,553.36,47.58,23.2636,8.434,521.45,1405.06,123
4045,8140.16,1592.34,9061.63,553.64,47.73,23.3227,8.4348,520.82,1419.48,122
4046,8134.47,1592.95,9063.84,553.42,47.54,23.3092,8.4672,520.45,1407.37,121
4047,8136.78,1593.88,9060.6,553.35,47.59,23.2415,8.47,521.51,1403.16,120
4048,8140.81,1592.16,9060.14,553.3,47.5,23.2474,8.4493,521.76,1412.45,119
4049,8140.34,1595.27,9065.59,553.0,47.82,23.2964,8.4435,521.45,1408.38,118
4050,8138.99,1590.81,9058.63,553.62,47.69,23.2988,8.4683,521.68,1416.9,117
4051,8136.46,1587.34,9055.04,553.6,47.73,23.3293,8.4446,520.89,1415.72,116
4052,8134.77,1592.14,9057.24,553.54,47.69,23.3315,8.4563,521.52,1407.61,115
4053,8140.96,1586.67,9068.42,553.0,47.5,23.2364,8.4339,520.77,1410.99,114
4054,8146.45,1591.04,9062.11,553.11,47.62,23.3508,8.453,521.53,1409.02,113
4055,8141.91,1590.26,9063.95,552.8,47.62,23.2506,8.4346,521.54,1421.62,112
4056,8138.06,1587.22,9061.94,552.77,47.62,23.3264,8.4516,520.98,1414.97,111
4057,8143.78,1596.01,9057.88,553.2,47.63,23.2722,8.4437,521.36,1415.17,110
4058,8140.99,1593.75,9056.81,553.45,47.71,23.2647,8.4587,521.65,1409.01,109
4059,8137.46,1596.42,9052.58,552.71,47.61,23.2043,8.4697,521.36,1413.12,108
4060,8141.13,1594.01,9059.41,553.42,47.52,23.2313,8.4333,521.07,1413.4,107
4061,8136.86,1595.71,9060.8,553.37,47.52,23.2587,8.4356,521.67,1411.4,106
4062,8137.32,1594.04,9055.94,553.44,47.79,23.242,8.4173,521.6,1421.01,105
4063,8139.68,1592.86,9068.84,552.54,47.67,23.3206,8.4576,521.28,1408.14,104
4064,8141.46,1586.67,9066.88,552.36,47.57,23.3337,8.4446,521.39,1413.62,103
4065,8139.06,1590.09,9066.64,553.17,47.7,23.2953,8.4121,520.54,1407.34,102
4066,8137.58,1594.52,9058.5,553.19,47.59,23.2711,8.4603,521.35,1410.09,101
4067,8141.33,1587.89,9060.12,553.08,47.66,23.3411,8.4661,521.31,1415.42,100
4068,8135.68,1587.12,9064.44,553.02,47.52,23.1733,8.451,521.3,1412.36,99
4069,8137.22,1597.03,9065.56,552.89,47.59,23.3832,8.4641,521.31,1410.97,98
4070,8148.42,1598.18,9062.39,553.55,47.57,23.3033,8.4452,521.57,1413.35,97
4071,8139.99,1592.56,9055.5,553.55,47.61,23.2034,8.4279,521.16,1412.27,96
4072,8137.11,1590.01,9063.08,552.7,47.69,23.1815,8.4398,521.44,1410.97,95
4073,8141.41,1600.27,9067.59,553.55,47.61,23.2348,8.4628,521.22,1407.27,94
4074,8136.49,1599.73,9062.38,552.92,47.62,23.1094,8.4522,521.73,1420.41,93
4075,8142.15,1591.21,9058.04,552.97,47.58,23.2429,8.418,520.8,1416.28,92
4076,8141.6,1592.93,9065.94,552.6,47.51,23.2783,8.4664,521.28,1416.04,91
4077,8137.22,1594.93,9070.38,552.68,47.65,23.3204,8.4845,521.22,1416.54,90
4078,8143.24,1596.6,9068.28,553.46,47.67,23.199,8.4415,521.44,1414.15,89
4079,8136.46,1592.33,9055.71,553.24,47.82,23.1918,8.4609,521.13,1404.64,88
4080,8138.94,1589.88,9064.06,553.99,47.71,23.2974,8.4524,520.85,1409.92,87
4081,8136.15,1590.95,9058.9,553.18,47.68,23.2748,8.4496,521.48,1412.77,86
4082,8140.78,1598.73,9064.4,553.72,47.69,23.1124,8.4162,521.69,1412.56,85
4083,8142.64,1600.21,9062.19,553.35,47.64,23.3095,8.4814,520.92,1417.73,84
4084,8143.41,1594.23,9068.04,553.05,47.8,23.2525,8.4717,521.64,1409.21,83
4085,8134.72,1594.61,9059.92,553.04,47.59,23.2657,8.4943,520.89,1401.58,82
4086,8139.06,1588.39,9061.32,553.11,47.49,23.2965,8.45,520.98,1412.65,81
4087,8145.3,1590.07,9062.98,552.94,47.79,23.2014,8.4504,521.03,1407.12,80
4088,8137.89,1593.13,9059.44,552.37,47.77,23.2963,8.4186,520.69,1411.45,79
4089,8138.18,1591.78,9070.42,553.09,47.93,23.1988,8.4519,521.07,1412.73,78
4090,8136.97,1591.12,9063.64,552.9,47.67,23.2796,8.4801,521.33,1418.07,77
4091,8141.89,1594.7,9063.21,552.84,47.79,23.212,8.4683,521.23,1417.94,76
4092,8140.89,1584.55,9062.08,553.34,47.65,23.2674,8.4488,520.5,1417.95,75
4093,8142.16,1595.32,9070.25,552.9,47.81,23.1871,8.4556,521.27,1415.59,74
4094,8146.52,1595.83,9073.51,552.49,47.89,23.1748,8.4465,521.05,1416.61,73
4095,8143.42,1593.15,9057.25,552.3,47.61,23.1721,8.4634,520.87,1415.99,72
4096,8145.64,1595.8,9064.6,552.88,47.66,23.2628,8.4582,520.62,1412.52,71
4097,8140.33,1593.99,9058.68,553.49,47.57,23.229,8.4629,520.52,1421.13,70
4098,8138.59,1601.0,9065.29,552.73,47.76,23.1233,8.4694,520.91,1410.17,69
4099,8142.62,1590.41,9061.37,552.65,47.83,23.3285,8.4338,521.03,1416.29,68
4100,8134.82,1589.78,9071.21,552.55,47.71,23.176,8.4519,520.83,1410.74,67
4101,8138.99,1599.66,9065.49,552.54,47.81,23.1948,8.4653,521.02,1414.58,66
4102,8143.75,1592.26,9058.74,552.35,47.74,23.251,8.4925,520.82,1413.95,65
4103,8141.56,1593.13,9062.8,552.5,47.64,23.2537,8.4758,520.78,1417.33,64
4104,8144.38,1598.96,9062.15,552.48,47.63,23.3033,8.4697,519.82,1421.32,63
4105,8138.55,1596.24,9065.34,552.69,47.83,23.1996,8.4567,521.08,1414.06,62
4106,8139.47,1592.72,9072.47,553.1,47.8,23.2269,8.4873,520.79,1413.52,61
4107,8143.42,1597.12,9064.49,552.95,47.79,23.1606,8.4328,520.41,1413.39,60
4108,8138.19,1596.39,9062.84,552.62,47.81,23.2445,8.4394,521.04,1422.24,59
4109,8146.98,1600.36,9064.22,553.05,47.75,23.2303,8.4602,521.01,1413.4,58
4110,8144.99,1592.53,9063.23,553.3,47.74,23.1155,8.4738,520.56,1414.73,57
4111,8141.85,1594.94,9058.22,552.8,47.9,23.3174,8.4416,521.19,1411.79,56
4112,8141.76,1599.76,9071.01,552.81,47.82,23.2629,8.4593,520.82,1415.72,55
4113,8146.98,1597.33,9068.92,551.96,47.74,23.1929,8.4623,520.87,1414.35,54
4114,8148.37,1595.05,9061.36,553.02,47.7,23.1033,8.4378,521.1,1420.56,53
4115,8145.94,1603.03,9069.1,552.85,47.82,23.1215,8.4591,520.54,1422.16,52
4116,8143.13,1595.68,9060.74,553.04,47.71,23.2129,8.5117,520.87,1412.47,51
4117,8141.58,1596.49,9067.44,552.77,47.6,23.2477,8.4635,520.89,1418.07,50
4118,8141.49,1597.62,9061.44,552.95,47.78,23.236,8.5035,520.78,1420.81,49
4119,8141.72,1600.42,9067.21,551.93,47.82,23.1286,8.4512,520.94,1422.57,48
4120,8150.52,1598.74,9070.41,552.81,47.8,23.3172,8.44,521.38,1421.44,47
4121,8143.25,1597.0,9067.56,552.12,47.97,23.2216,8.4837,520.92,1421.45,46
4122,8144.31,1594.45,9064.61,552.74,47.89,23.2704,8.4764,521.26,1418.05,45
4123,8144.78,1591.84,9062.61,552.56,47.64,23.2866,8.5047,520.29,1416.25,44
4124,8145.81,1597.64,9072.36,552.05,47.8,23.1973,8.4617,520.66,1420.17,43
4125,8143.43,1597.5,9063.84,552.72,47.87,23.261,8.4928,520.06,1417.58,42
4126,8140.34,1592.26,9072.95,552.52,48.1,23.1715,8.4537,520.21,1418.62,41
4127,8143.64,1593.07,9067.53,551.95,47.93,23.1526,8.473,520.44,1420.46,40
4128,8143.27,1596.56,9063.72,552.89,47.72,23.1441,8.5006,520.91,1413.66,39
4129,8143.94,1601.31,9063.5,551.74,47.88,23.0713,8.4568,520.7,1422.88,38
4130,8140.37,1594.41,9066.44,552.88,47.99,23.1269,8.4787,520.28,1411.02,37
4131,8139.42,1599.15,9062.13,552.03,47.9,23.1019,8.484,521.2,1421.81,36
4132,8142.44,1591.15,9066.65,552.39,48.06,23.2158,8.5218,520.81,1418.58,35
4133,8143.12,1595.89,9067.13,552.27,47.86,23.2385,8.4909,520.99,1422.65,34
4134,8143.49,1593.58,9065.01,551.49,47.92,23.07,8.4816,520.29,1417.28,33
4135,8144.02,1588.35,9071.69,552.29,47.84,23.221,8.4862,520.29,1415.63,32
4136,8141.57,1600.79,9071.4,552.29,47.76,23.0613,8.459,520.46,1421.12,31
4137,8140.49,1601.47,9067.04,552.04,48.15,23.1044,8.4656,519.72,1433.21,30
4138,8142.39,1594.3,9075.76,552.45,47.72,23.1094,8.4833,520.23,1425.26,29
4139,8140.91,1597.72,9062.43,551.41,47.92,23.2369,8.4703,520.33,1411.04,28
4140,8140.09,1596.99,9071.75,551.63,47.99,23.067,8.4903,520.53,1424.85,27
4141,8146.76,1599.24,9067.88,552.09,48.09,23.1406,8.4899,520.71,1426.51,26
4142,8146.54,1601.54,9064.77,551.36,47.89,23.0521,8.4785,520.43,1420.31,25
4143,8141.74,1597.72,9071.39,552.33,47.96,23.2342,8.4903,519.74,1420.29,24
4144,8144.78,1595.32,9068.59,551.78,48.13,23.204,8.5043,520.24,1420.74,23
4145,8141.03,1601.16,9071.16,552.08,48.02,23.1415,8.4715,520.01,1420.51,22
4146,8148.33,1600.96,9067.78,551.96,48.04,23.1659,8.5071,520.45,1426.23,21
4147,8143.42,1598.48,9071.33,551.9,47.96,22.9923,8.5085,519.91,1423.82,20
4148,8143.73,1600.26,9069.39,551.37,47.95,23.1,8.5027,520.48,1427.83,19
4149,8144.86,1602.51,9067.06,551.65,48.01,23.0235,8.5006,520.13,1426.99,18
4150,8149.11,1600.51,9061.66,552.47,48.0,23.1025,8.5402,520.34,1419.65,17
4151,8144.85,1597.19,9063.1,551.55,47.95,23.06,8.507,519.41,1426.75,16
4152,8145.75,1600.44,9067.7,551.97,47.94,23.1529,8.488,520.04,1424.92,15
4153,8144.47,1594.88,9077.09,552.72,47.99,23.1548,8.5325,519.72,1426.76,14
4154,8143.57,1601.99,9073.09,552.29,48.05,23.0966,8.5172,519.29,1417.47,13
4155,8149.67,1597.12,9070.27,551.92,48.13,23.137,8.4841,520.07,1425.51,12
4156,8141.72,1600.6,9074.17,551.66,48.0,23.0636,8.5054,520.09,1433.5,11
4157,8146.11,1599.29,9072.11,552.3,47.94,23.1708,8.514,519.44,1417.01,10
4158,8147.28,1595.15,9076.79,550.43,48.09,23.0928,8.4936,519.92,1420.89,9
4159,8140.46,1597.07,9074.17,551.51,48.04,23.1189,8.51,520.1,1425.52,8
4160,8139.99,1600.38,9068.48,551.86,48.19,23.0524,8.5451,520.43,1426.9,7
4161,8145.38,1592.36,9073.6,550.78,47.99,23.1634,8.5072,520.05,1423.29,6
4162,8149.06,1597.71,9078.22,551.15,48.21,23.0636,8.4967,520.01,1429.25,5
4163,8144.08,1605.67,9072.49,552.2,48.16,23.1231,8.4887,520.12,1431.45,4
4164,8146.48,1603.35,9075.48,550.84,48.41,22.9885,8.48,519.74,1429.72,3
4165,8139.51,1608.02,9075.69,551.34,48.17,23.146,8.523,519.28,1432.08,2
4166,8143.94,1601.9,9077.16,551.67,48.23,22.9783,8.5058,519.97,1437.23,1
4167,8143.3,1598.43,9070.66,551.74,48.15,22.9964,8.5433,519.73,1430.93,0
4168,8128.48,1582.88,9047.42,553.57,47.44,23.3554,8.4181,521.76,1410.66,194
4169,8120.15,1582.13,9043.88,553.22,47.25,23.23,8.3895,521.39,1404.54,193
4170,8124.89,1589.73,9048.33,553.21,47.43,23.3471,8.4454,521.26,1408.88,192
4171,8126.21,1587.18,9052.17,553.3,47.35,23.4179,8.3913,521.81,1409.45,191
4172,8130.92,1596.51,9047.48,553.03,47.57,23.2637,8.4825,521.82,1401.46,190
4173,8130.7,1592.15,9048.37,553.95,47.46,23.4954,8.4145,521.7,1401.04,189
4174,8134.62,1593.79,9045.96,553.21,47.32,23.3536,8.4465,521.5,1397.77,188
4175,8129.22,1585.67,9050.91,553.48,47.4,23.3867,8.4318,521.96,1407.8,187
4176,8127.36,1590.36,9049.76,553.0,47.38,23.2562,8.4487,522.04,1402.62,186
4177,8128.64,1582.71,9045.19,552.57,47.34,23.2975,8.4286,521.46,1404.6,185
4178,8128.12,1585.7,9042.53,554.37,47.39,23.4113,8.4436,522.17,1403.51,184
4179,8132.49,1590.84,9037.63,553.55,47.52,23.3711,8.4336,522.01,1398.53,183
4180,8128.52,1587.28,9044.07,553.23,47.52,23.3916,8.455,522.04,1405.33,182
4181,8126.26,1589.09,9039.23,553.68,47.43,23.379,8.4237,522.27,1408.25,181
4182,8130.06,1587.31,9046.51,553.46,47.54,23.371,8.4479,521.56,1400.25,180
4183,8124.5,1591.64,9043.0,553.67,47.5,23.3728,8.4599,521.48,1403.06,179
4184,8127.03,1581.82,9048.32,554.46,47.51,23.3632,8.3877,521.34,1402.04,178
4185,8128.01,1588.93,9043.56,553.92,47.5,23.357,8.406,521.43,1404.68,177
4186,8122.4,1587.76,9041.95,554.13,47.31,23.3561,8.4181,521.9,1405.51,176
4187,8126.48,1585.71,9044.17,553.98,47.26,23.4062,8.4522,522.29,1406.4,175
4188,8128.46,1585.38,9050.29,553.49,47.41,23.3401,8.4304,521.69,1402.15,174
4189,8129.3,1588.54,9040.15,553.92,47.16,23.376,8.4256,521.86,1402.64,173
4190,8126.88,1592.31,9045.41,553.72,47.41,23.2788,8.4147,521.4,1410.76,172
4191,8129.95,1587.87,9042.55,553.36,47.4,23.3584,8.4303,521.74,1409.06,171
4192,8126.17,1582.84,9042.82,553.97,47.65,23.2132,8.4385,521.51,1410.79,170
4193,8126.36,1581.12,9049.68,553.63,47.59,23.3239,8.409,521.6,1405.47,169
4194,8127.71,1587.82,9049.75,552.92,47.34,23.4011,8.4218,522.11,1401.12,168
4195,8125.51,1583.56,9050.08,553.39,47.32,23.3508,8.3869,521.97,1408.53,167
4196,8124.32,1585.45,9046.99,553.64,47.36,23.2393,8.4112,521.57,1404.01,166
4197,8131.47,1586.27,9043.42,554.25,47.32,23.293,8.4284,521.89,1406.22,165
4198,8129.68,1589.99,9053.49,553.46,47.5,23.4134,8.4407,521.7,1402.34,164
4199,8118.42,1589.92,9038.3,554.2,47.34,23.2255,8.3924,521.96,1408.92,163
4200,8127.57,1581.76,9051.79,554.06,47.35,23.3466,8.3731,521.57,1408.28,162
4201,8127.02,1597.13,9051.12,553.33,47.46,23.3189,8.4478,521.41,1400.84,161
4202,8126.07,1590.73,9049.13,553.35,47.47,23.3107,8.4416,521.84,1401.12,160
4203,8131.1,1582.95,9048.52,553.08,47.45,23.2136,8.431,520.98,1401.12,159
4204,8132.82,1595.24,9041.04,552.95,47.42,23.2727,8.4388,521.39,1405.24,158
4205,8127.45,1582.53,9043.52,553.46,47.42,23.3196,8.4199,522.2,1400.66,157
4206,8124.95,1586.69,9052.32,554.52,47.46,23.3499,8.4379,521.63,1405.01,156
4207,8128.26,1586.32,9055.92,553.61,47.51,23.394,8.4254,521.77,1398.67,155
4208,8131.53,1588.23,9048.62,553.76,47.5,23.3604,8.4395,521.87,1401.58,154
4209,8131.82,1596.99,9045.59,553.4,47.42,23.4489,8.4177,521.56,1400.72,153
4210,8133.83,1584.21,9054.27,553.42,47.44,23.3642,8.4136,521.26,1405.94,152
4211,8127.4,1595.14,9047.38,554.11,47.35,23.3592,8.4591,521.55,1412.08,151
4212,8131.89,1591.92,9049.47,553.74,47.57,23.3137,8.4119,521.53,1404.43,150
4213,8129.6,1590.29,9045.24,553.41,47.3,23.3516,8.4398,521.57,1408.04,149
4214,8125.54,1582.16,9052.15,553.09,47.4,23.2186,8.4077,521.73,1398.94,148
4215,8129.73,1593.16,9046.6,553.41,47.12,23.3378,8.4014,521.8,1401.35,147
4216,8128.66,1594.76,9049.62,553.32,47.52,23.3914,8.4237,521.14,1407.76,146
4217,8135.8,1584.03,9049.75,553.61,47.33,23.4042,8.4437,521.54,1414.56,145
4218,8127.58,1592.94,9044.56,553.46,47.46,23.3821,8.4514,521.13,1399.54,144
4219,8128.91,1583.6,9047.9,553.54,47.36,23.3821,8.4581,521.55,1403.19,143
4220,8126.58,1582.63,9046.33,552.9,47.47,23.2212,8.4335,521.2,1405.1,142
4221,8133.73,1594.87,9048.55,553.36,47.32,23.3449,8.4836,521.78,1406.78,141
4222,8127.03,1590.47,9050.03,554.54,47.39,23.2837,8.4089,522.12,1402.69,140
4223,8125.26,1587.03,9058.2,553.48,47.55,23.348,8.4068,520.94,1406.29,139
4224,8127.26,1587.86,9050.02,553.45,47.48,23.3253,8.4602,521.54,1404.03,138
4225,8136.97,1592.22,9055.29,554.04,47.35,23.3003,8.4096,521.54,1408.52,137
4226,8130.28,1588.77,9049.83,553.94,47.39,23.3805,8.413,522.19,1402.77,136
4227,8126.37,1589.28,9053.13,553.76,47.42,23.2907,8.4244,522.2,1401.51,135
4228,8133.14,1581.56,9050.53,552.64,47.53,23.4913,8.412,522.43,1412.49,134
4229,8127.76,1590.7,9046.72,553.08,47.58,23.3659,8.4275,521.39,1403.58,133
4230,8125.43,1590.99,9049.11,553.27,47.41,23.3362,8.4582,521.71,1406.93,132
4231,8128.01,1588.11,9043.4,554.1,47.44,23.2737,8.4348,521.78,1406.9,131
4232,8127.96,1586.79,9050.94,553.45,47.6,23.3527,8.4376,521.67,1404.3,130
4233,8134.63,1590.71,9051.43,554.03,47.54,23.2898,8.407,521.7,1404.86,129
4234,8134.64,1593.55,9053.58,554.28,47.53,23.242,8.4219,521.71,1414.14,128
4235,8129.7,1586.87,9041.37,553.82,47.23,23.2905,8.4431,521.5,1410.93,127
4236,8131.32,1587.76,9041.28,554.06,47.4,23.2483,8.4416,521.73,1396.35,126
4237,8129.79,1586.85,9050.09,553.03,47.45,23.3254,8.3967,521.69,1402.56,125
4238,8131.85,1585.99,9052.09,554.18,47.49,23.2905,8.4251,521.76,1397.76,124
4239,8125.56,1585.32,9052.72,553.58,47.39,23.2478,8.4375,521.57,1406.9,123
4240,8123.62,1589.44,9047.16,553.69,47.46,23.3874,8.433,521.13,1407.22,122
4241,8130.81,1585.1,9048.56,553.75,47.53,23.2649,8.425,521.87,1408.69,121
4242,8131.38,1592.71,9049.69,553.21,47.54,23.3812,8.4841,521.15,1406.2,120
4243,8128.35,1587.4,9046.2,553.19,47.49,23.1965,8.4464,521.89,1408.39,119
4244,8132.92,1588.5,9053.52,553.99,47.2,23.2782,8.4159,521.45,1402.87,118
4245,8131.95,1587.3,9055.41,553.25,47.45,23.3152,8.4421,521.97,1406.44,117
4246,8134.23,1587.54,9066.32,553.57,47.57,23.3856,8.446,521.8,1404.29,116
4247,8131.31,1586.5,9052.17,553.66,47.46,23.261,8.4235,521.3,1404.07,115
4248,8141.13,1590.05,9049.55,553.75,47.67,23.2794,8.3981,521.87,1409.83,114
4249,8136.86,1587.53,9046.58,553.99,47.54,23.4203,8.4631,521.52,1394.72,113
4250,8129.38,1588.82,9048.98,554.2,47.53,23.2468,8.4247,521.8,1404.66,112
4251,8130.74,1587.43,9053.42,554.3,47.46,23.3318,8.4299,521.27,1403.28,111
4252,8136.02,1582.96,9049.42,553.01,47.41,23.2879,8.4246,521.63,1399.09,110
4253,8128.06,1590.64,9041.5,553.63,47.44,23.3444,8.3747,521.47,1409.81,109
4254,8132.74,1589.67,9047.74,553.95,47.65,23.2987,8.4643,521.36,1401.23,108
4255,8135.56,1594.32,9050.11,553.5,47.39,23.381,8.426,521.38,1410.51,107
4256,8136.2,1582.25,9054.26,553.65,47.53,23.1829,8.4647,521.58,1413.44,106
4257,8133.85,1593.46,9054.3,553.15,47.48,23.3341,8.4229,521.08,1403.41,105
4258,8137.1,1594.42,9051.14,553.88,47.51,23.3382,8.4422,521.57,1401.77,104
4259,8140.48,1584.25,9058.28,553.75,47.85,23.3162,8.3889,521.46,1408.45,103
4260,8133.83,1591.43,9060.05,553.06,47.66,23.313,8.4419,521.4,1412.18,102
4261,8132.64,1593.34,9055.85,553.9,47.73,23.2868,8.4282,521.97,1408.04,101
4262,8132.6,1587.32,9057.47,553.29,47.5,23.2986,8.4311,521.1,1411.64,100
4263,8137.33,1592.68,9047.63,553.63,47.69,23.2857,8.4288,521.84,1409.34,99
4264,8135.19,1595.47,9058.8,552.92,47.57,23.3163,8.4514,521.16,1408.92,98
4265,8137.82,1587.49,9056.02,553.6,47.52,23.3486,8.4383,521.71,1404.76,97
4266,8135.93,1583.2,9055.68,553.92,47.49,23.374,8.4064,521.66,1401.2,96
4267,8135.34,1587.34,9056.79,553.85,47.61,23.3217,8.4482,521.37,1403.15,95
4268,8136.7,1591.67,9061.86,552.82,47.59,23.3221,8.4276,521.5,1400.46,94
4269,8138.37,1586.82,9055.1,553.78,47.59,23.2535,8.4246,520.77,1403.0,93
4270,8138.31,1586.33,9056.7,553.37,47.52,23.2328,8.4324,522.04,1402.16,92
4271,8133.68,1590.33,9055.34,553.27,47.58,23.3638,8.4429,521.3,1410.58,91
4272,8139.4,1587.99,9052.27,553.99,47.56,23.3825,8.4863,521.5,1400.44,90
4273,8137.43,1587.95,9057.32,553.74,47.47,23.2855,8.4457,521.25,1402.89,89
4274,8134.57,1589.47,9055.71,553.84,47.45,23.2886,8.4933,521.64,1402.92,88
4275,8139.93,1588.02,9054.59,553.28,47.51,23.2448,8.4579,521.17,1408.07,87
4276,8136.77,1598.37,9064.0,553.05,47.52,23.2023,8.4322,521.42,1408.88,86
